agreement,year,provisionNum,topic,provisionText
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,17.02(2),"17.0 Culture, recreation and sport","Laws made under (1) may include laws about:
  
games, sports, races, athletic contests and other amusements; and
entities, structures or mechanisms to administer or deliver recreation and sporting activities.
"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,17.02(a),"17.0 Culture, recreation and sport","games, sports, races, athletic contests and other amusements; and"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,17.02(b),"17.0 Culture, recreation and sport","entities, structures or mechanisms to administer or deliver recreation and sporting activities."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,17.02,"17.0 Culture, recreation and sport","If a Sioux Valley Dakota Nation Law made under (1) is inconsistent with any applicable federal or provincial law, then the Sioux Valley Dakota Nation Law prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01,18.0 Education,18.01 Laws about education
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01(1),18.0 Education,Sioux Valley Dakota Nation has Jurisdiction in relation to education.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01(2),18.0 Education,"Laws made under (1) may include laws about:
  
pre-school education;
elementary and secondary education;
technical and vocational education and training;
post-secondary education;
education about Dakota culture and language;
curriculum in respect of the types of educational programs described in (a) to (e);
entities, structures or mechanisms, for delivering education services; and
accrediting individuals to teach:
    
Dakota culture and language; and
subject to (3), other subjects.



"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01(a),18.0 Education,pre-school education;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01(b),18.0 Education,elementary and secondary education;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01(c),18.0 Education,technical and vocational education and training;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01(d),18.0 Education,post-secondary education;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01(e),18.0 Education,education about Dakota culture and language;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01(f),18.0 Education,curriculum in respect of the types of educational programs described in (a) to (e);
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01(g),18.0 Education,"entities, structures or mechanisms, for delivering education services; and"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01(h),18.0 Education,"accrediting individuals to teach:
    
Dakota culture and language; and
subject to (3), other subjects.

"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01(h)(i),18.0 Education,Dakota culture and language; and
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01(h)(ii),18.0 Education,"subject to (3), other subjects."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01,18.0 Education,"A Sioux Valley Dakota Nation Law made under (1) that provides for standards of pre-school, elementary or secondary education, including standards for the accreditation of teachers, will provide for standards that are at least equal to any comparable standards under provincial laws."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,18.01(4),18.0 Education,"If a Sioux Valley Dakota Nation Law made under (1) is inconsistent with any applicable federal or provincial law, then the Sioux Valley Dakota Nation Law prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,19.01,19.0 Health,19.01 Laws about health
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,19.01(1),19.0 Health,"Sioux Valley Dakota Nation has Jurisdiction in relation to:
  
the promotion of public health; and 
the provision of health services.

"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,19.01(a),19.0 Health,the promotion of public health; and 
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,19.01(b),19.0 Health,the provision of health services.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,19.01,19.0 Health,Laws made under (1) may include laws regulating the practice and the practitioners of traditional medicine.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,19.01(3),19.0 Health,A Sioux Valley Dakota Law made under (1) will be consistent with the principles and program criteria set out in the Canada Health Act.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,19.01(4),19.0 Health,"If a Sioux Valley Dakota Nation Law made under (1) is inconsistent with any applicable federal or provincial law about:
  
the organizational structures of health care facilities established by Sioux Valley Dakota Nation; or
the practice, or the practitioners, of traditional medicine on Sioux Valley Dakota Nation Lands, 

"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,19.01(a),19.0 Health,the organizational structures of health care facilities established by Sioux Valley Dakota Nation; or
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,19.01(b),19.0 Health,"the practice, or the practitioners, of traditional medicine on Sioux Valley Dakota Nation Lands, "
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,19.01,19.0 Health,"Subject to (4), if a Sioux Valley Dakota Nation Law made under (1) is inconsistent with any applicable federal or provincial law then the federal or provincial law prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01,20.0 Child and family matters,"20.01 Laws about the care, protection and guardianship of children in need of protection"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01(1),20.0 Child and family matters,"Sioux Valley Dakota Nation has Jurisdiction in relation to:
  
the care, protection and guardianship of children in need of protection who are habitually resident on Sioux Valley Dakota Nation Lands;
the care and protection of children in need of protection who are present, but who are not habitually resident, on Sioux Valley Dakota Nation Lands and who are at immediate risk of harm; and
programs and services of Sioux Valley Dakota Nation for the care of children in need of protection.

"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01(a),20.0 Child and family matters,"the care, protection and guardianship of children in need of protection who are habitually resident on Sioux Valley Dakota Nation Lands;"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01(b),20.0 Child and family matters,"the care and protection of children in need of protection who are present, but who are not habitually resident, on Sioux Valley Dakota Nation Lands and who are at immediate risk of harm; and"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01(c),20.0 Child and family matters,programs and services of Sioux Valley Dakota Nation for the care of children in need of protection.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01,20.0 Child and family matters,"A law made under (1) will provide for an entity that is responsible for administering, and providing for the delivery of, programs and services for the care of children in need of protection."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01(3),20.0 Child and family matters,A law made under (1) will provide for standards for the care and protection of children that are at least equal to any comparable standards under provincial laws. 
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01(4),20.0 Child and family matters,"A law made under (1)(a) or (b) will provide that:
  
the safety and best interests of a child who is affected by the law are the paramount considerations; and
where a child on Sioux Valley Dakota Nation Lands is in need of protection, appropriate steps will be taken to protect that child.

"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01(a),20.0 Child and family matters,the safety and best interests of a child who is affected by the law are the paramount considerations; and
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01(b),20.0 Child and family matters,"where a child on Sioux Valley Dakota Nation Lands is in need of protection, appropriate steps will be taken to protect that child."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01,20.0 Child and family matters,"A law made under (1)(b):
  
will provide that the entity referred to in (2) will take appropriate steps to protect a child who is at immediate risk of harm; and
will provide for the transfer of that child to the appropriate authority responsible for child protection in the political jurisdiction where the child habitually resides.

"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01(a),20.0 Child and family matters,will provide that the entity referred to in (2) will take appropriate steps to protect a child who is at immediate risk of harm; and
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01(b),20.0 Child and family matters,will provide for the transfer of that child to the appropriate authority responsible for child protection in the political jurisdiction where the child habitually resides.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01,20.0 Child and family matters,"Despite (1), Sioux Valley Dakota Nation may only exercise Jurisdiction under (1)(a) or (b) where an agreement has been concluded in accordance with 20.14 [Agreements relating to child and family matters] and then will exercise the Jurisdiction in the manner contemplated by that agreement."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01(7),20.0 Child and family matters,"If a Sioux Valley Dakota Nation Law made under (1)(c) is inconsistent with any applicable federal or provincial law, then the Sioux Valley Dakota Nation Law prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.01(8),20.0 Child and family matters,"If a Sioux Valley Dakota Nation Law made under (1)(a) or (b) is inconsistent with any applicable federal or provincial law, then the federal or provincial law prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.02,20.0 Child and family matters,20.02 Laws about the care and protection of adults
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.02(1),20.0 Child and family matters,"Sioux Valley Dakota Nation has Jurisdiction in relation to programs and services of Sioux Valley Dakota Nation for the care and protection of adults who require assistance because of disability, dependency, vulnerability or inability to manage their own affairs."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.02(2),20.0 Child and family matters,Laws made under (1) may include laws about standards or eligibility criteria in relation to these programs and services.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.02(3),20.0 Child and family matters,"If a Sioux Valley Dakota Nation Law made under (1) is inconsistent with any applicable federal or provincial law, then the Sioux Valley Dakota Nation Law prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.03,20.0 Child and family matters,20.03 Laws about adoption
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.03(1),20.0 Child and family matters,Sioux Valley Dakota Nation has Jurisdiction in relation to adoption of children under the age of 18 years who are Sioux Valley Dakota Nation citizens and who habitually reside on Sioux Valley Dakota Nation Lands.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.03(2),20.0 Child and family matters,Sioux Valley Dakota Nation has Jurisdiction in relation to adoption of adults who are Sioux Valley Dakota Nation citizens and who habitually reside on Sioux Valley Dakota Nation Lands.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.03(3),20.0 Child and family matters,"Laws made under (1) or (2) may provide for greater restrictions on adoptions than the requirements under provincial laws, but may not be less restrictive."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.03(4),20.0 Child and family matters,A law made under (1) or (2) may not affect any adoption made before that the law came into effect.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.03(5),20.0 Child and family matters,"A law made under (1) or (2) will provide that a certified copy of every order of adoption made under that law will be provided to the Director of Vital Statistics of Manitoba to enable:
  
the adoption to be registered under The Vital Statistics Act;
any Manitoba birth registration to be amended; and 
where the adopted person was born in another political jurisdiction, particulars to be sent to the officer responsible for the maintenance of birth registrations in that other political jurisdiction. 

"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.03(a),20.0 Child and family matters,the adoption to be registered under The Vital Statistics Act;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.03(b),20.0 Child and family matters,any Manitoba birth registration to be amended; and 
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.03(c),20.0 Child and family matters,"where the adopted person was born in another political jurisdiction, particulars to be sent to the officer responsible for the maintenance of birth registrations in that other political jurisdiction. "
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.03,20.0 Child and family matters,Adoptions made in accordance with a Sioux Valley Dakota Nation Law made under (1) or (2) will be recognized by Canada and Manitoba. 
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.03(7),20.0 Child and family matters,"Despite (6), as is also the case with adoptions under provincial law, the recognition by other political jurisdictions of adoptions under Sioux Valley Dakota Nation Law will depend on the laws of the other political jurisdiction. "
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.03(8),20.0 Child and family matters,"A law made under (1) or (2) will provide for the recognition by Sioux Valley Dakota Nation of adoptions made in accordance with the laws of Manitoba, regardless of whether or not the adoption is of a Sioux Valley Dakota Nation Dakota citizen."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.03(9),20.0 Child and family matters,"A law made under (1) or (2) will provide for the recognition by Sioux Valley Dakota Nation of adoptions made in accordance with laws of political jurisdictions other than Sioux Valley Dakota Nation or Manitoba in accordance with generally accepted principles respecting the recognition of adoptions, regardless of whether or not the adoption is of a Sioux Valley Dakota Nation Dakota citizen."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.03(10),20.0 Child and family matters,"If a Sioux Valley Dakota Nation Law made under (1) or (2) is inconsistent with any applicable federal or provincial law, then the Sioux Valley Dakota Nation Law prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.04,20.0 Child and family matters,20.04 Laws about solemnization of marriage
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.04(1),20.0 Child and family matters,Sioux Valley Dakota Nation has Jurisdiction in relation to the solemnization of marriage.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.04(2),20.0 Child and family matters,"A law made under (1) may provide for the same or greater restrictions with respect to the solemnization of the marriage of a person under the age of majority than the requirements under provincial law, but may not be less restrictive."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.04(3),20.0 Child and family matters,A law made under (1) will provide that the person who solemnizes a marriage will provide information to the Director of Vital Statistics to enable the marriage to be registered under The Vital Statistics Act.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.04(4),20.0 Child and family matters,Marriages solemnized in accordance with a Sioux Valley Dakota Nation Law made under (1) will be recognized by Canada and Manitoba. 
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.04(5),20.0 Child and family matters,"Despite (4), as is the case with marriages solemnized in Manitoba, the recognition by other political jurisdictions of marriages under Sioux Valley Dakota Nation Law will depend on the laws of the other political jurisdiction. "
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.04(6),20.0 Child and family matters,"A law made under (1) will provide for the recognition by Sioux Valley Dakota Nation of marriages solemnized in accordance with the laws of Manitoba, regardless of whether or not one or both persons are Sioux Valley Dakota Nation citizens."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.04(7),20.0 Child and family matters,"A law made under (1) will provide for the recognition by Sioux Valley Dakota Nation of marriages solemnized in accordance with the laws of political jurisdictions other than Manitoba or Sioux Valley Dakota Nation in accordance with generally accepted principles respecting recognition of marriage, regardless of whether or not one or both persons are Sioux Valley Dakota Nation citizens."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.04(8),20.0 Child and family matters,"If a Sioux Valley Dakota Nation Law made under (1) is inconsistent with any applicable provincial law, then the Sioux Valley Dakota Nation Law prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.05,20.0 Child and family matters,20.05 Laws about capacity to marry
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.05(1),20.0 Child and family matters,"Sioux Valley Dakota Nation has Jurisdiction in relation to the legal capacity to marry with regard to prohibiting marriages between persons related by consanguinity, affinity, clan membership or adoption."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.05(2),20.0 Child and family matters,"A law made under (1) may provide for the same or greater restrictions with respect to the legal capacity to marry than the requirements under federal law or the common law, but may not be less restrictive."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.05(3),20.0 Child and family matters,Section 4 of the Marriage (Prohibited Degrees) Act does not apply to affect any restrictions on marriage provided for under a Sioux Valley Dakota Nation Law made under (1).
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.05(4),20.0 Child and family matters,"If a Sioux Valley Dakota Nation Law made under (1) is inconsistent with any applicable federal law, then the federal law prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.06,20.0 Child and family matters,20.06 Laws about common-law relationships
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.06(1),20.0 Child and family matters,Sioux Valley Dakota Nation has Jurisdiction in relation to recognition of common-law relationships for the purposes of Sioux Valley Dakota Nation Law.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.06(2),20.0 Child and family matters,A law made under (1) may not affect the rights of those persons who have acquired rights relating to their common-law relationship status under applicable federal or provincial laws at the time the Sioux Valley Dakota Nation Law comes into effect.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.06(3),20.0 Child and family matters,"Any application commenced under a federal or provincial law before a Sioux Valley Dakota Nation Law made under (1) comes into effect may be continued under the federal or provincial law, despite the coming into effect of the Sioux Valley Dakota Nation Law."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.06(4),20.0 Child and family matters,"If a Sioux Valley Dakota Nation Law made under (1) is inconsistent with any applicable federal or provincial law, then the Sioux Valley Dakota Nation Law prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.07,20.0 Child and family matters,20.07 Laws about family real property situated on Sioux Valley Dakota Nation Lands
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.07(1),20.0 Child and family matters,"Sioux Valley Dakota Nation has Jurisdiction in relation to:
  
sharing and division of rights and interests that families may have in land on Sioux Valley Dakota Nation Lands; and
possession of family homes on Sioux Valley Dakota Nation Lands.

"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.07(a),20.0 Child and family matters,sharing and division of rights and interests that families may have in land on Sioux Valley Dakota Nation Lands; and
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.07(b),20.0 Child and family matters,possession of family homes on Sioux Valley Dakota Nation Lands.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.07,20.0 Child and family matters,Sioux Valley Dakota Nation will make a law under (1) that comes into effect on the same date as the Initial Sioux Valley Dakota Nation Land Law comes into effect.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.07(3),20.0 Child and family matters,"If a Sioux Valley Dakota Nation Law made under (1) is inconsistent with any applicable federal or provincial law, then the Sioux Valley Dakota Nation Law prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.08,20.0 Child and family matters,20.08 Laws about family personal property
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.08(1),20.0 Child and family matters,"Sioux Valley Dakota Nation has Jurisdiction in relation to the sharing and division of the personal property of spouses, and common law partners, habitually resident on Sioux Valley Dakota Nation Lands where the spouses or common law partners agree in writing that Sioux Valley Dakota Nation Law will apply to the sharing and division of all their personal property."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.08(2),20.0 Child and family matters,"Despite (1), Sioux Valley Dakota Nation may only exercise Jurisdiction under (1) where an agreement has been concluded in accordance with 20.14 [Agreements relating to child and family matters] and then will exercise the Jurisdiction in the manner contemplated by that agreement. "
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.08(3),20.0 Child and family matters,"If a Sioux Valley Dakota Nation Law made under (1) is inconsistent with any applicable federal or provincial law, then the federal or provincial law prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.09,20.0 Child and family matters,"20.09 Laws about conciliation, mediation and counselling"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.09(1),20.0 Child and family matters,"Sioux Valley Dakota Nation has Jurisdiction in relation to recognizing or establishing entities, mechanisms or structures to provide conciliation, mediation and counselling services for the family and domestic affairs of:
  
Sioux Valley Dakota Nation citizens; and
persons who are not Sioux Valley Dakota Nation citizens but who are habitually resident on Sioux Valley Dakota Nation Lands who agree to use those services.

"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.09(a),20.0 Child and family matters,Sioux Valley Dakota Nation citizens; and
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.09(b),20.0 Child and family matters,persons who are not Sioux Valley Dakota Nation citizens but who are habitually resident on Sioux Valley Dakota Nation Lands who agree to use those services.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.09,20.0 Child and family matters,"Laws made under (1) may include laws about standards in relation to:
  
the certification of conciliators, mediators and counsellors; 
the provision of conciliation, mediation and counselling services; and 
the types of matters in respect of which services might be provided, including matters relating to custody of and access to children.

"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.09(a),20.0 Child and family matters,"the certification of conciliators, mediators and counsellors; "
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.09(b),20.0 Child and family matters,"the provision of conciliation, mediation and counselling services; and "
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.09(c),20.0 Child and family matters,"the types of matters in respect of which services might be provided, including matters relating to custody of and access to children."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.09,20.0 Child and family matters,"If a Sioux Valley Dakota Nation Law made under (1) is inconsistent with any applicable federal or provincial law, then the Sioux Valley Dakota Nation Law prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.10,20.0 Child and family matters,20.10 Laws about programs and services to assist families
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.10(1),20.0 Child and family matters,"Sioux Valley Dakota Nation has Jurisdiction in relation to programs and services of Sioux Valley Dakota Nation to assist families in addressing matters relating to:
  
private guardianship;
custody of, and access to, children;
support of children; and
support of spouses and common law partners.

"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.10(a),20.0 Child and family matters,private guardianship;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.10(b),20.0 Child and family matters,"custody of, and access to, children;"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.10(c),20.0 Child and family matters,support of children; and
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.10(d),20.0 Child and family matters,support of spouses and common law partners.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.10,20.0 Child and family matters,Laws made under (1) may include laws about standards or eligibility criteria in relation to these programs and services. 
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.10(3),20.0 Child and family matters,"If a Sioux Valley Dakota Nation Law made under (1) is inconsistent with any applicable federal or provincial law, then the Sioux Valley Dakota Nation Law prevails to the extent of the inconsistency."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.11,20.0 Child and family matters,"20.11 Laws about traditional methods, values and practices concerning child and family matters"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.11(1),20.0 Child and family matters,"Sioux Valley Dakota Nation has Jurisdiction in relation to the development of a code or set of principles concerning traditional methods, values and practices about child and family matters."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.11(2),20.0 Child and family matters,"This code or set of principles may be used to assist the parties, mediators or courts involved in child and family matters in resolving disputes."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.11(3),20.0 Child and family matters,"A code or set of principles made under a Sioux Valley Dakota Nation Law made under (1) may be considered by those parties, mediators or courts, but will not affect the application of any other Sioux Valley Dakota Nation Law or any applicable federal or provincial law."
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.12,20.0 Child and family matters,"20.12 Rights, protections and responsibilities"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.12(1),20.0 Child and family matters,Sioux Valley Dakota Nation Laws made under this Article will provide for rights and protections that at least equal the rights and protections of similarly-situated persons under applicable federal or provincial laws.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.12(2),20.0 Child and family matters,Sioux Valley Dakota Nation Laws made under this Article will provide for responsibilities similar to responsibilities under comparable federal or provincial laws.
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.13,20.0 Child and family matters,20.13 Registries under Sioux Valley Dakota Nation Law relating to child and family matters
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.13,20.0 Child and family matters,"If Sioux Valley Dakota Nation has Jurisdiction in relation to a subject area provided for in this Article, that Jurisdiction includes the power and authority to make laws providing for registries for records of decisions made under those laws. "
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.14,20.0 Child and family matters,20.14 Agreements relating to child and family matters
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.14,20.0 Child and family matters,"Sioux Valley Dakota Nation, Canada and Manitoba recognize that arrangements among them may be beneficial to enable Sioux Valley Dakota Nation to practically and effectively exercise the Jurisdiction provided for in this Article and accordingly Sioux Valley Dakota Nation and Canada and Manitoba, or Sioux Valley Dakota Nation and Canada or Manitoba, may enter into agreements relating to:"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.14(1),20.0 Child and family matters,harmonization of Sioux Valley Dakota Nation Laws and federal and provincial laws;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.14(2),20.0 Child and family matters,application of Sioux Valley Dakota Nation Laws to individuals who are not on Sioux Valley Dakota Nation Lands;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.14(3),20.0 Child and family matters,mechanisms to allow for reciprocal recognition and enforcement of orders;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.14(4),20.0 Child and family matters,the obligations of Canada and Manitoba under arrangements with other political jurisdictions in relation to matters addressed by this Article;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.14(5),20.0 Child and family matters,"furthering the shared goals of Sioux Valley Dakota Nation, Canada and Manitoba of promoting efficiency and effectiveness in providing programs and services to Sioux Valley Dakota Nation citizens by assisting Sioux Valley Dakota Nation in implementing a decision to delegate some governmental functions to an aggregate of First Nations or to some other government, body or institution;"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.14(6),20.0 Child and family matters,"programs and services in relation to the matters addressed by this Article, including the provision for the involvement of Sioux Valley Dakota Nation in matters relating to the protection of adults;"
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.14(7),20.0 Child and family matters,principles to determine which court or tribunal will have jurisdiction to hear and determine the matters addressed by this Article;
Sioux Valley Dakota Nation Governance Agreement and Tripartite Governance Agreement,2013,20.14(8),20.0 Child and family matters,principles that will apply under Sioux Valley Dakota Nation Laws made under this Article; and
