agreement,year,provisionNum,topic,provisionText
Tsawwassen First Nation Final Agreement,2007,0j,Whereas:,"Canada and British Columbia acknowledge the aspiration of Tsawwassen First Nation to preserve, promote and develop the culture, heritage, language and economy of Tsawwassen First Nation;"
Tsawwassen First Nation Final Agreement,2007,0k,Whereas:,"Canada and British Columbia acknowledge the aspiration of Tsawwassen First Nation and Tsawwassen people to participate more fully in the economic, political, cultural and social life of British Columbia in a way that preserves and enhances the collective identity of Tsawwassen people as Tsawwassen First Nation, and to evolve and flourish in the future as a self-sufficient and sustainable community; and"
Tsawwassen First Nation Final Agreement,2007,0l,Whereas:,The Parties are committed to the reconciliation of the prior presence of Tsawwassen First Nation and of the sovereignty of the Crown through the negotiation of this Agreement which will establish a new government to government relationship based on mutual respect;
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,In this Agreement:
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Agreed-Upon Programs and Services"" means those programs and services agreed to by the Parties to be made available by Tsawwassen First Nation, towards which Canada or British Columbia agrees to contribute funding, and set out in a Fiscal Financing Agreement;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Agreement"" means this Tsawwassen First Nation Final Agreement among Tsawwassen First Nation, British Columbia and Canada, including all schedules and appendices to it;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Aquatic Plants"" includes all benthic and detached algae, brown algae, red algae, green algae, golden algae and phytoplankton, and all marine and freshwater flowering plants, ferns and mosses, growing in water or soils that are saturated during most of the growing season;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Archaeological Human Remains""  means human remains, of aboriginal ancestry, that are found within Tsawwassen Territory and determined not to be the subject of investigation by police or a coroner;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Associated Burial Object""  means an object that, by its attributes or location, can be demonstrated to have been placed in direct association with the burial or other funereal practice in respect of a human being, as part of the burial or other funereal practice;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Associated Entities"" means:"
Tsawwassen First Nation Final Agreement,2007,0a,Chapter 1 - Definitions,the Greater Vancouver Water District;
Tsawwassen First Nation Final Agreement,2007,0b,Chapter 1 - Definitions,the Greater Vancouver Sewerage & Drainage District;
Tsawwassen First Nation Final Agreement,2007,0c,Chapter 1 - Definitions,the Greater Vancouver Transportation Authority; and
Tsawwassen First Nation Final Agreement,2007,0d,Chapter 1 - Definitions,the Greater Vancouver Housing Corporation.
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Beach Grove Parcels"" means the Beach Grove Parcels set out in Appendix O – 2;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Boundary Bay Parcels"" means the Boundary Bay Parcels set out in Appendix E – 2;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Burns Bog Ecological Conservancy Area"" means the area set out in Appendix M that is administered under the Burns Bog Management Agreement between Canada, British Columbia, the Greater Vancouver Regional District and the Corporation of Delta, dated March 23, 2004, and managed as a functional raised bog ecosystem;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Canadian Total Allowable Catch""  means, in respect of a stock or species of Fish, the amount of the stock or species that the Minister determines is available for harvest or is harvested in Canadian waters in aboriginal, commercial and recreational fisheries;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Capital Transfer"" means an amount paid by Canada to Tsawwassen First Nation under the Capital Transfer and Negotiation Loan Repayment chapter;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Certificate of Transfer"" means a certificate issued by Tsawwassen First Nation in accordance with Tsawwassen Law certifying that the transferee named in the certificate is a permitted transferee of a fee simple interest in Tsawwassen Lands;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Child"" means an individual under the age of majority under Provincial Law;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Child Care"" means the care, supervision, social or educational training, including preschool education, or physical or mental rehabilitative therapy, of a child under the age of 13 years, with or without charge, by a caregiver other than the child's Parent, but does not include an educational program provided under the School Act or the Independent School Act or a Tsawwassen Law in relation to kindergarten to grade 12 education;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Child in Need of Protection"" has the same meaning as under Provincial Law;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Child Protection Service"" means a service that provides for the protection of Children, where the primary objective is the Safety and Well-Being of Children, having due regard for:"
Tsawwassen First Nation Final Agreement,2007,0a,Chapter 1 - Definitions,"protection from abuse, neglect, and harm, or threat of abuse, neglect, or harm, and any need for intervention;"
Tsawwassen First Nation Final Agreement,2007,0b,Chapter 1 - Definitions,Children in Care;
Tsawwassen First Nation Final Agreement,2007,0c,Chapter 1 - Definitions,"support of families and caregivers to provide a safe environment and prevent abuse, neglect, and harm, or threat of abuse, neglect, or harm; and"
Tsawwassen First Nation Final Agreement,2007,0d,Chapter 1 - Definitions,support of kinship ties and a Child's attachment to the extended family;
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Children in Care"" means a Child who is in the custody, care or guardianship of a Director or an individual designated with comparable authority under Tsawwassen Law;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Community Correctional Services"" means:"
Tsawwassen First Nation Final Agreement,2007,0a,Chapter 1 - Definitions,"community supervision of offenders subject to court orders, including youth justice court orders, and offenders on conditional and interim release, including temporary release from a youth custody centre;"
Tsawwassen First Nation Final Agreement,2007,0b,Chapter 1 - Definitions,"preparation of reports for courts, correctional centres, youth custody centres, crown counsel and parole boards;"
Tsawwassen First Nation Final Agreement,2007,0c,Chapter 1 - Definitions,the operation of diversion programs and the supervision of diverted offenders;
Tsawwassen First Nation Final Agreement,2007,0d,Chapter 1 - Definitions,provision of community based programs and interventions for offenders;
Tsawwassen First Nation Final Agreement,2007,0e,Chapter 1 - Definitions,identification of and referral to appropriate community resources;
Tsawwassen First Nation Final Agreement,2007,0f,Chapter 1 - Definitions,assistance in establishing programs to meet the needs of youth in conflict with the law; and
Tsawwassen First Nation Final Agreement,2007,0g,Chapter 1 - Definitions,other community correctional and community youth justice services as may be delivered by British Columbia or Canada from time to time;
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Conflict"" means actual conflict in operation or operational incompatibility;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Consult"" means provision to a party of:"
Tsawwassen First Nation Final Agreement,2007,0a,Chapter 1 - Definitions,notice of a matter to be decided;
Tsawwassen First Nation Final Agreement,2007,0b,Chapter 1 - Definitions,sufficient information in respect of the matter to permit the party to prepare its views on the matter;
Tsawwassen First Nation Final Agreement,2007,0c,Chapter 1 - Definitions,a reasonable period of time to permit the party to prepare its views on the matter;
Tsawwassen First Nation Final Agreement,2007,0d,Chapter 1 - Definitions,an opportunity for the party to present its views on the matter; and
Tsawwassen First Nation Final Agreement,2007,0e,Chapter 1 - Definitions,a full and fair consideration of any views on the matter so presented by the party;
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Contaminated Sites"" has the same meaning as contaminated sites in the Environmental Management Act;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Contamination"" has the same meaning as contamination in the Environmental Management Act;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Core Mandatory Regional Services"" means those services that are core mandatory regional services delivered by the Greater Vancouver Regional District to all members as authorized under provincial legislation, Greater Vancouver Regional District letters patent or a service establishment bylaw adopted by the board of the Greater Vancouver Regional District;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Crown"" means Her Majesty the Queen in right of Canada or Her Majesty the Queen in right of British Columbia, as the case may be;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Crown Corridor"" means a road, highway or right of way, including the Road Allowance, that is on Crown land and is used for transportation or public utility purposes, including Highway #17 and Deltaport Way;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Cultural Heritage Site"" means an area within a National Park or National Marine Conservation Area that has heritage value to a group, including aboriginal people, a community and other Canadians, and may include a traditional use, archaeological, funereal or sacred site;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Cultural Property"" means:"
Tsawwassen First Nation Final Agreement,2007,0a,Chapter 1 - Definitions,"ceremonial regalia and similar personal property associated with a chief, clan or family; or"
Tsawwassen First Nation Final Agreement,2007,0b,Chapter 1 - Definitions,other personal property that has cultural significance to Tsawwassen First Nation;
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Deltaport Way Corridor"" means the Road Allowance and any area of land occupied by the Railway Works, as shown in Appendix R;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Designated Migratory Bird Population"" means a population of a species of Migratory Bird that has been designated by the Minister under the Migratory Birds chapter;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Designated Wildlife Species"" means a species of Wildlife designated under clause 27 of the Wildlife chapter;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Direct"" has the same meaning, for the purposes of distinguishing between a direct tax and an indirect tax, as in class 2 of section 92 of the Constitution Act, 1867;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Director"" means an individual designated as a director by the Minister under the Child, Family and Community Service Act or the Adoption Act, as applicable;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Disagreement"" means any conflict or dispute to which the Dispute Resolution chapter applies as set out in clause 6 of that chapter;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Dispose"" means, except in the Taxation chapter, to transfer or alienate by any method and includes assign, give, sell, grant, charge, convey, bequeath, devise, lease, divest, release, and agree to do any of those things;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Domestic Purposes"" means food, social or ceremonial purposes;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Effective Date"" means the date upon which this Agreement takes effect;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Enhancement Initiative"" means an initiative that is intended to result in an increase in the abundance or variety of a stock or species of Fish through:"
Tsawwassen First Nation Final Agreement,2007,0a,Chapter 1 - Definitions,the creation of or improvement to Fish habitat; or
Tsawwassen First Nation Final Agreement,2007,0b,Chapter 1 - Definitions,the application of Fish culture technology;
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Environment"" means the components of the earth and includes:"
Tsawwassen First Nation Final Agreement,2007,0a,Chapter 1 - Definitions,"air, land, and water;"
Tsawwassen First Nation Final Agreement,2007,0b,Chapter 1 - Definitions,all layers of the atmosphere;
Tsawwassen First Nation Final Agreement,2007,0c,Chapter 1 - Definitions,all organic and inorganic matter and living organisms; and
Tsawwassen First Nation Final Agreement,2007,0d,Chapter 1 - Definitions,"interacting natural systems that include the components referred to in a, b or c;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Environmental Assessment"" means an assessment of the environmental effects of a project;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Environmental Emergency"" means an uncontrolled, unplanned, or accidental release, or release in contravention of laws or regulations, of a substance into the Environment, or the reasonable likelihood of such a release into the Environment, that:"
Tsawwassen First Nation Final Agreement,2007,0a,Chapter 1 - Definitions,has or may have an immediate or long term harmful effect on the Environment;
Tsawwassen First Nation Final Agreement,2007,0b,Chapter 1 - Definitions,constitutes or may constitute a danger to the Environment on which human life depends; or
Tsawwassen First Nation Final Agreement,2007,0c,Chapter 1 - Definitions,constitutes or may constitute a danger in Canada to human life or health;
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Family Development Service"" means a service that provides support and development for community life and the wellbeing of families;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Federal Expropriating Authority"" means Canada or any other entity authorized under federal legislation to expropriate land or an interest in land;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Federal Law"" includes federal statutes, regulations, ordinances, orders-in-council, and the common law;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Federal and Provincial Law"" means a Federal Law and a Provincial Law;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Federal or Provincial Law"" means a Federal Law or a Provincial Law;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Federal Project"" means a project, as defined in the Canadian Environmental Assessment Act, that is subject to an Environmental Assessment under that act;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Federal Settlement Legislation"" means the act of Parliament that gives effect to this Agreement;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""First Nation Government in British Columbia"" means the government of a First Nation in British Columbia that has a treaty or a lands claims agreement in effect with Canada and British Columbia;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Fiscal Financing Agreement"" means an agreement negotiated among the Parties in accordance with the Fiscal Relations chapter;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Fish"" means:"
Tsawwassen First Nation Final Agreement,2007,0a,Chapter 1 - Definitions,"fish, Intertidal Bivalves and other shellfish, crustaceans and marine animals, excluding cetaceans;"
Tsawwassen First Nation Final Agreement,2007,0b,Chapter 1 - Definitions,"the parts of fish, Intertidal Bivalves and other shellfish, crustaceans, and marine animals, excluding cetaceans; and"
Tsawwassen First Nation Final Agreement,2007,0c,Chapter 1 - Definitions,"the eggs, sperm, spawn, larvae, spat, juvenile stages and adult stages of fish, Intertidal Bivalves and other shellfish, crustaceans and marine animals, excluding cetaceans;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Forest Resources"" means all Timber Resources, medicinal plants, fungi, branches, bark, cones, bushes, roots, moss, mushrooms, ferns, floral greens, herbs, berries, spices, seeds and plants associated with grazing, including all biota, but does not include Wildlife, Migratory Birds, water, Fish or Aquatic Plants;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Former Tsawwassen Reserve"" means that portion of the lands set out in Appendix C – 4, that immediately before the Effective Date comprised the Tsawwassen Indian Reserve, and the mines and minerals set out in Appendix C – 5;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Fraser River Parcels"" means the Fraser River Parcels set out in Appendix E – 2;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Greater Vancouver Housing Corporation"" means the Greater Vancouver Housing Corporation incorporated under Provincial Law on June 24, 1974, and its successors;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Greater Vancouver Regional District"" means the Greater Vancouver Regional District incorporated under the Local Government Act, and its successors;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Greater Vancouver Sewerage and Drainage District"" means the Greater Vancouver Sewerage and Drainage District incorporated under the Greater Vancouver Sewerage and Drainage District Act, and its successors;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Greater Vancouver Transportation Authority"" means the Greater Vancouver Transportation Authority established as a corporation under the Greater Vancouver Transportation Authority Act, and its successors;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Greater Vancouver Water District"" means the Greater Vancouver Water District incorporated under the Greater Vancouver Water District Act, and its successors;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Heritage Resources"" includes archaeological sites, traditional use sites, culturally modified trees, trails and routes, burial or other funereal sites, structural features, and cultural landscapes;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Highway 17 Corridor"" means the portion of Highway #17 that bisects the Former Tsawwassen Reserve as shown in Appendix Q – 1;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Indian"" has the same meaning as Indian under the Indian Act;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Intellectual Property"" means any intangible property right resulting from intellectual activity in the industrial, scientific, literary or artistic fields, including any right relating to patents, copyrights, trademarks, industrial designs, or plant breeders' rights;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""International Legal Obligation"" means an international obligation binding on Canada under international law, including those that are in force before, on or after the Effective Date;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""International Treaty"" means an agreement governed by international law and concluded in written form:"
Tsawwassen First Nation Final Agreement,2007,0a,Chapter 1 - Definitions,between states; orbetween states; or
Tsawwassen First Nation Final Agreement,2007,0b,Chapter 1 - Definitions,"between one or more states and one or more international organizations, whether that agreement is embodied in a single instrument or in two or more related instruments and whatever its particular designation;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""International Tribunal"" means any international court, committee, treaty body, tribunal, arbitral tribunal, or other international mechanism or procedure that has jurisdiction to consider the performance of Canada in respect of the International Legal Obligation in question;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Intertidal Bivalves"" means manila clams, littleneck clams, butter clams, horse clams, soft-shell clams, varnish clams, blue mussels, cockles and oysters;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Land Title Office"" means the New Westminster Land Title Office located in New Westminster, British Columbia, as established and described in the Land Title Act, and its successors;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Local Boundary Road"" means:"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"the portions of the following roads, including the Road Allowance, that are located along the boundary of Tsawwassen Lands:"
Tsawwassen First Nation Final Agreement,2007,0aii,Chapter 1 - Definitions,27B Avenue;
Tsawwassen First Nation Final Agreement,2007,0aiii,Chapter 1 - Definitions,28th Avenue (from 52nd Street to 48th Street);
Tsawwassen First Nation Final Agreement,2007,0aiv,Chapter 1 - Definitions,52nd Street (from 28th Avenue to Highway #17); and
Tsawwassen First Nation Final Agreement,2007,0av,Chapter 1 - Definitions,41B Street (portion south from Deltaport Way to portion bisecting Tsawwassen Lands); and
Tsawwassen First Nation Final Agreement,2007,0avi,Chapter 1 - Definitions,"any roads, including the Road Allowance, that are located along the boundary of lands added to Tsawwassen Lands in accordance with the Lands chapter;"
Tsawwassen First Nation Final Agreement,2007,0,Chapter 1 - Definitions,"""Local Road"" means:"
Tsawwassen First Nation Final Agreement,2007,0a,Chapter 1 - Definitions,"Nulelum Way, including the Road Allowance;"
